date,totalDuration,inBedTime,outBedTime,sleepEfficiency,actualSleepDuration,wakeSleepTime,REMDuration,lightSleepDuration,deepSleepTime,inBedAwakePercentage,REMPercentage,lightSleepPercentage,deepSleepPercentage,sleepScore
2018-11-01 00:00:00,479,2018-10-31 19:42:00,2018-11-01 03:27:00,97.07724425887265,465,14,85.25,255.75,124,2.922755741127349,17.79749478079332,53.39248434237996,25.887265135699373,83.03674321503131
2018-11-02 00:00:00,482,2018-11-01 20:14:00,2018-11-02 04:00:00,96.6804979253112,466,16,75.25,225.75,165,3.319502074688797,15.612033195020746,46.83609958506224,34.232365145228215,78.99564315352697
2018-11-03 00:00:00,521,2018-11-02 20:15:00,2018-11-03 04:41:00,97.12092130518234,506,15,111.75,335.25,59,2.8790786948176583,21.449136276391556,64.34740882917467,11.324376199616124,78.50825335892515
2018-11-04 00:00:00,538,2018-11-03 20:19:00,2018-11-04 04:56:00,96.09665427509293,517,21,77.75,233.25,206,3.903345724907063,14.451672862453531,43.3550185873606,38.28996282527881,74.48717472118959
2018-11-04 00:00:00,524,2018-11-03 20:19:00,2018-11-04 04:56:00,98.66412213740458,517,7,77.75,233.25,206,1.3358778625954197,14.837786259541986,44.51335877862596,39.31297709923664,83.38912213740458
2018-11-05 00:00:00,480,2018-11-04 20:14:00,2018-11-05 04:01:00,97.29166666666667,467,13,99.25,297.75,70,2.7083333333333335,20.677083333333332,62.03125,14.583333333333334,81.96354166666667
2018-11-06 00:00:00,414,2018-11-05 21:23:00,2018-11-06 03:58:00,95.41062801932367,395,19,66.0,198.0,131,4.5893719806763285,15.942028985507246,47.82608695652174,31.642512077294686,72.58463768115942
2018-11-06 00:00:00,397,2018-11-05 21:23:00,2018-11-06 03:58:00,99.49622166246851,395,2,66.0,198.0,131,0.5037783375314862,16.624685138539043,49.87405541561713,32.99748110831234,83.67209068010075
2018-11-07 00:00:00,361,2018-11-06 22:19:00,2018-11-07 04:06:00,96.1218836565097,347,14,71.75,215.25,60,3.8781163434903045,19.87534626038781,59.62603878116344,16.62049861495845,69.6384487534626
2018-11-08 00:00:00,677,2018-11-07 16:14:00,2018-11-08 03:15:00,97.63663220088627,661,16,96.5,289.5,275,2.363367799113737,14.254062038404726,42.76218611521418,40.62038404726736,77.23028064992614
2018-11-09 00:00:00,389,2018-11-08 21:34:00,2018-11-09 03:53:00,97.4293059125964,379,10,70.0,210.0,99,2.570694087403599,17.994858611825194,53.98457583547558,25.44987146529563,78.09331619537275
2018-11-10 00:00:00,391,2018-11-09 22:47:00,2018-11-10 05:17:00,99.74424552429667,390,1,58.25,174.75,157,0.2557544757033248,14.89769820971867,44.69309462915601,40.153452685421996,81.22700767263427
2018-11-11 00:00:00,458,2018-11-10 21:12:00,2018-11-11 04:30:00,95.63318777292577,438,20,66.5,199.5,172,4.366812227074236,14.519650655021834,43.5589519650655,37.55458515283843,75.17554585152838
2018-11-11 00:00:00,448,2018-11-10 21:12:00,2018-11-11 04:30:00,97.76785714285714,438,10,66.5,199.5,172,2.232142857142857,14.84375,44.53125,38.392857142857146,81.596875
2018-11-12 00:00:00,456,2018-11-11 20:46:00,2018-11-12 04:19:00,99.34210526315789,453,3,83.5,250.5,119,0.6578947368421053,18.31140350877193,54.93421052631579,26.096491228070175,90.3048245614035
2018-11-12 00:00:00,463,2018-11-11 20:46:00,2018-11-12 04:19:00,97.8401727861771,453,10,83.5,250.5,119,2.159827213822894,18.034557235421165,54.1036717062635,25.70194384449244,85.74492440604752
2018-11-13 00:00:00,568,2018-11-12 18:55:00,2018-11-13 04:13:00,98.2394366197183,558,10,92.75,278.25,187,1.7605633802816902,16.329225352112676,48.98767605633803,32.92253521126761,83.52799295774648
2018-11-14 00:00:00,485,2018-11-13 20:23:00,2018-11-14 04:09:00,96.08247422680412,466,19,83.5,250.5,132,3.917525773195876,17.216494845360824,51.649484536082475,27.216494845360824,79.28144329896907
2018-11-15 00:00:00,457,2018-11-14 20:41:00,2018-11-15 04:06:00,97.3741794310722,445,12,73.5,220.5,151,2.62582056892779,16.083150984682714,48.24945295404814,33.04157549234136,82.00809628008753
2018-11-16 00:00:00,441,2018-11-15 20:45:00,2018-11-16 04:05:00,99.77324263038548,440,1,67.75,203.25,169,0.22675736961451248,15.36281179138322,46.08843537414966,38.321995464852606,87.67165532879818
2018-11-17 00:00:00,449,2018-11-16 19:36:00,2018-11-17 03:05:00,99.55456570155901,447,2,80.5,241.5,125,0.44543429844098,17.928730512249444,53.786191536748326,27.839643652561247,90.40734966592427
2018-11-17 00:00:00,449,2018-11-16 19:36:00,2018-11-17 03:05:00,99.55456570155901,447,2,80.5,241.5,125,0.44543429844098,17.928730512249444,53.786191536748326,27.839643652561247,90.40734966592427
2018-11-18 00:00:00,435,2018-11-17 21:00:00,2018-11-18 04:07:00,98.16091954022988,427,8,71.75,215.25,140,1.839080459770115,16.49425287356322,49.48275862068966,32.18390804597701,84.94252873563218
2018-11-18 00:00:00,437,2018-11-17 21:00:00,2018-11-18 04:07:00,97.7116704805492,427,10,71.75,215.25,140,2.288329519450801,16.418764302059497,49.25629290617849,32.036613272311214,83.64439359267735
2018-11-19 00:00:00,427,2018-11-18 21:35:00,2018-11-19 04:23:00,95.5503512880562,408,19,81.0,243.0,84,4.4496487119437935,18.969555035128806,56.90866510538642,19.672131147540984,78.27255269320843
2018-11-20 00:00:00,394,2018-11-19 21:54:00,2018-11-20 04:07:00,94.67005076142132,373,21,65.75,197.25,110,5.32994923857868,16.68781725888325,50.06345177664975,27.918781725888326,68.83416243654823
2018-11-20 00:00:00,377,2018-11-19 21:54:00,2018-11-20 04:07:00,98.93899204244032,373,4,65.75,197.25,110,1.0610079575596818,17.44031830238727,52.320954907161806,29.177718832891248,80.01241379310345
2018-11-21 00:00:00,458,2018-11-20 21:02:00,2018-11-21 04:25:00,96.72489082969432,443,15,80.75,242.25,120,3.2751091703056767,17.631004366812228,52.89301310043668,26.200873362445414,82.2203056768559
2018-11-22 00:00:00,441,2018-11-21 21:02:00,2018-11-22 04:17:00,98.63945578231292,435,6,70.0,210.0,155,1.3605442176870748,15.873015873015873,47.61904761904762,35.147392290249435,85.33492063492064
2018-11-23 00:00:00,401,2018-11-22 21:17:00,2018-11-23 03:56:00,99.50124688279301,399,2,62.5,187.5,149,0.49875311720698257,15.586034912718205,46.758104738154614,37.1571072319202,82.96184538653367
2018-11-23 00:00:00,416,2018-11-22 21:17:00,2018-11-23 03:56:00,95.91346153846153,399,17,62.5,187.5,149,4.086538461538462,15.024038461538462,45.07211538461539,35.81730769230769,73.23125
2018-11-24 00:00:00,454,2018-11-23 22:20:00,2018-11-24 05:40:00,96.91629955947137,440,14,79.25,237.75,123,3.0837004405286343,17.455947136563875,52.36784140969163,27.09251101321586,82.59273127753303
2018-11-24 00:00:00,447,2018-11-23 22:20:00,2018-11-24 05:40:00,98.43400447427292,440,7,79.25,237.75,123,1.5659955257270695,17.729306487695748,53.18791946308725,27.516778523489933,87.14809843400447
2018-11-25 00:00:00,475,2018-11-24 22:20:00,2018-11-25 05:55:00,95.78947368421052,455,20,79.0,237.0,139,4.2105263157894735,16.63157894736842,49.89473684210526,29.263157894736842,77.92105263157895
2018-11-26 00:00:00,481,2018-11-25 20:32:00,2018-11-26 04:30:00,99.37629937629937,478,3,86.0,258.0,134,0.6237006237006237,17.87941787941788,53.63825363825364,27.85862785862786,89.74324324324324
2018-11-27 00:00:00,535,2018-11-26 19:56:00,2018-11-27 04:32:00,96.44859813084112,516,19,78.25,234.75,203,3.5514018691588785,14.626168224299066,43.87850467289719,37.94392523364486,75.91401869158878
2018-11-27 00:00:00,517,2018-11-26 19:56:00,2018-11-27 04:32:00,99.80657640232108,516,1,78.25,234.75,203,0.19342359767891681,15.135396518375241,45.40618955512573,39.26499032882012,87.3760154738878
2018-11-28 00:00:00,333,2018-11-27 22:47:00,2018-11-28 04:20:00,99.3993993993994,331,2,60.25,180.75,90,0.6006006006006006,18.093093093093092,54.27927927927928,27.027027027027028,75.34102102102102
2018-11-29 00:00:00,464,2018-11-28 20:22:00,2018-11-29 03:48:00,96.12068965517241,446,18,84.75,254.25,107,3.8793103448275863,18.26508620689655,54.79525862068966,23.060344827586206,81.24461206896552
2018-11-29 00:00:00,448,2018-11-28 20:22:00,2018-11-29 03:48:00,99.55357142857143,446,2,84.75,254.25,107,0.44642857142857145,18.917410714285715,56.752232142857146,23.883928571428573,91.69263392857142
2018-11-30 00:00:00,510,2018-11-29 19:54:00,2018-11-30 04:14:00,98.03921568627452,500,10,86.0,258.0,156,1.9607843137254901,16.862745098039216,50.588235294117645,30.58823529411765,84.22156862745098
2018-12-01 00:00:00,588,2018-11-30 19:37:00,2018-12-01 05:09:00,97.27891156462584,572,16,89.0,267.0,216,2.7210884353741496,15.136054421768707,45.40816326530612,36.734693877551024,78.37687074829932
2018-12-02 00:00:00,393,2018-12-01 23:22:00,2018-12-02 05:55:00,99.4910941475827,391,2,70.75,212.25,108,0.5089058524173028,18.002544529262085,54.00763358778626,27.480916030534353,84.82330788804072
2018-12-02 00:00:00,393,2018-12-01 23:22:00,2018-12-02 05:55:00,99.4910941475827,391,2,70.75,212.25,108,0.5089058524173028,18.002544529262085,54.00763358778626,27.480916030534353,84.82330788804072
2018-12-03 00:00:00,464,2018-12-02 20:46:00,2018-12-03 04:24:00,98.70689655172414,458,6,85.5,256.5,116,1.293103448275862,18.426724137931036,55.2801724137931,25.0,88.65474137931034
2018-12-04 00:00:00,452,2018-12-03 21:13:00,2018-12-04 04:28:00,96.23893805309734,435,17,60.75,182.25,192,3.7610619469026547,13.440265486725664,40.32079646017699,42.47787610619469,75.57234513274337
2018-12-05 00:00:00,471,2018-12-04 19:12:00,2018-12-05 03:03:00,99.57537154989384,469,2,84.75,254.25,130,0.42462845010615713,17.993630573248407,53.98089171974522,27.60084925690021,90.49171974522292
2018-12-06 00:00:00,453,2018-12-05 20:45:00,2018-12-06 04:07:00,97.57174392935983,442,11,62.5,187.5,192,2.4282560706401766,13.79690949227373,41.390728476821195,42.384105960264904,79.63598233995586
